date,orgn fs1,orgn fs2,orgn fs3,orgn gw1,orgn gw2,orgn gw3
1/11/2020,2.31E-09,2.31E-09,2.31E-09,2.31E-09,2.31E-09,2.31E-09
1/12/2020,2.56E-09,2.56E-09,2.56E-09,2.56E-09,2.56E-09,2.56E-09
1/13/2020,2.91E-09,2.91E-09,2.91E-09,2.91E-09,2.91E-09,2.91E-09
1/14/2020,2.64E-09,2.64E-09,2.64E-09,2.64E-09,2.64E-09,2.64E-09
1/15/2020,2.36E-09,2.36E-09,2.36E-09,2.36E-09,2.36E-09,2.36E-09
1/16/2020,2.67E-09,2.67E-09,2.67E-09,2.67E-09,2.67E-09,2.67E-09
1/17/2020,2.91E-09,2.91E-09,2.91E-09,2.91E-09,2.91E-09,2.91E-09
1/18/2020,2.60E-09,2.60E-09,2.60E-09,2.60E-09,2.60E-09,2.60E-09
1/19/2020,2.63E-09,2.63E-09,2.63E-09,2.63E-09,2.63E-09,2.63E-09
1/20/2020,2.76E-09,2.76E-09,2.76E-09,2.76E-09,2.76E-09,2.76E-09
1/21/2020,2.47E-09,2.47E-09,2.47E-09,2.47E-09,2.47E-09,2.47E-09
1/22/2020,2.67E-09,2.67E-09,2.67E-09,2.67E-09,2.67E-09,2.67E-09
1/23/2020,2.89E-09,2.89E-09,2.89E-09,2.89E-09,2.89E-09,2.89E-09
1/24/2020,2.99E-09,2.99E-09,2.99E-09,2.99E-09,2.99E-09,2.99E-09
1/25/2020,3.07E-09,3.07E-09,3.07E-09,3.07E-09,3.07E-09,3.07E-09
1/26/2020,3.11E-09,3.11E-09,3.11E-09,3.11E-09,3.11E-09,3.11E-09
1/27/2020,3.12E-09,3.12E-09,3.12E-09,3.12E-09,3.12E-09,3.12E-09
1/28/2020,3.13E-09,3.13E-09,3.13E-09,3.13E-09,3.13E-09,3.13E-09
1/29/2020,3.13E-09,3.13E-09,3.13E-09,3.13E-09,3.13E-09,3.13E-09
1/30/2020,3.12E-09,3.12E-09,3.12E-09,3.12E-09,3.12E-09,3.12E-09
1/31/2020,2.82E-09,2.82E-09,2.82E-09,2.82E-09,2.82E-09,2.82E-09
2/1/2020,2.82E-09,2.82E-09,2.82E-09,2.82E-09,2.82E-09,2.82E-09
2/2/2020,2.92E-09,2.92E-09,2.92E-09,2.92E-09,2.92E-09,2.92E-09
2/3/2020,2.98E-09,2.98E-09,2.98E-09,2.98E-09,2.98E-09,2.98E-09
2/4/2020,3.04E-09,3.04E-09,3.04E-09,3.04E-09,3.04E-09,3.04E-09
2/5/2020,2.47E-09,2.47E-09,2.47E-09,2.47E-09,2.47E-09,2.47E-09
2/6/2020,2.17E-09,2.17E-09,2.17E-09,2.17E-09,2.17E-09,2.17E-09
2/7/2020,2.03E-09,2.03E-09,2.03E-09,2.03E-09,2.03E-09,2.03E-09
2/8/2020,1.86E-09,1.86E-09,1.86E-09,1.86E-09,1.86E-09,1.86E-09
2/9/2020,8.81E-03,8.81E-03,8.81E-03,8.81E-03,8.81E-03,8.81E-03
2/10/2020,1.55E-03,1.55E-03,1.55E-03,1.55E-03,1.55E-03,1.55E-03
2/11/2020,3.53E-04,3.53E-04,3.53E-04,3.53E-04,3.53E-04,3.53E-04
2/12/2020,1.28E-04,1.28E-04,1.28E-04,1.28E-04,1.28E-04,1.28E-04
2/13/2020,6.90E-05,6.90E-05,6.90E-05,6.90E-05,6.90E-05,6.90E-05
2/14/2020,4.52E-05,4.52E-05,4.52E-05,4.52E-05,4.52E-05,4.52E-05
2/15/2020,3.16E-05,3.16E-05,3.16E-05,3.16E-05,3.16E-05,3.16E-05
2/16/2020,2.32E-05,2.32E-05,2.32E-05,2.32E-05,2.32E-05,2.32E-05
2/17/2020,1.70E-05,1.70E-05,1.70E-05,1.70E-05,1.70E-05,1.70E-05
2/18/2020,1.24E-05,1.24E-05,1.24E-05,1.24E-05,1.24E-05,1.24E-05
2/19/2020,9.33E-06,9.33E-06,9.33E-06,9.33E-06,9.33E-06,9.33E-06
2/20/2020,6.83E-06,6.83E-06,6.83E-06,6.83E-06,6.83E-06,6.83E-06
2/21/2020,5.09E-06,5.09E-06,5.09E-06,5.09E-06,5.09E-06,5.09E-06
2/22/2020,3.88E-06,3.88E-06,3.88E-06,3.88E-06,3.88E-06,3.88E-06
2/23/2020,2.89E-06,2.89E-06,2.89E-06,2.89E-06,2.89E-06,2.89E-06
2/24/2020,2.12E-06,2.12E-06,2.12E-06,2.12E-06,2.12E-06,2.12E-06
2/25/2020,1.61E-06,1.61E-06,1.61E-06,1.61E-06,1.61E-06,1.61E-06
2/26/2020,1.23E-06,1.23E-06,1.23E-06,1.23E-06,1.23E-06,1.23E-06
2/27/2020,9.25E-07,9.25E-07,9.25E-07,9.25E-07,9.25E-07,9.25E-07
2/28/2020,7.08E-07,7.08E-07,7.08E-07,7.08E-07,7.08E-07,7.08E-07
2/29/2020,5.37E-07,5.37E-07,5.37E-07,5.37E-07,5.37E-07,5.37E-07
3/1/2020,0.454,0.454,0.454,0.454,0.454,0.454
3/2/2020,3.57E-02,3.57E-02,3.57E-02,3.57E-02,3.57E-02,3.57E-02
3/3/2020,5.00E-03,5.00E-03,5.00E-03,5.00E-03,5.00E-03,5.00E-03
3/4/2020,1.15E-03,1.15E-03,1.15E-03,1.15E-03,1.15E-03,1.15E-03
3/5/2020,4.57E-04,4.57E-04,4.57E-04,4.57E-04,4.57E-04,4.57E-04
3/6/2020,4.93E-02,4.93E-02,4.93E-02,4.93E-02,4.93E-02,4.93E-02
3/7/2020,3.00E-02,3.00E-02,3.00E-02,3.00E-02,3.00E-02,3.00E-02
3/8/2020,4.28E-03,4.28E-03,4.28E-03,4.28E-03,4.28E-03,4.28E-03
3/9/2020,0.486,0.486,0.486,0.486,0.486,0.486
3/10/2020,3.82E-02,3.82E-02,3.82E-02,3.82E-02,3.82E-02,3.82E-02
3/11/2020,5.42E-03,5.42E-03,5.42E-03,5.42E-03,5.42E-03,5.42E-03
3/12/2020,1.24E-03,1.24E-03,1.24E-03,1.24E-03,1.24E-03,1.24E-03
3/13/2020,5.20E-04,5.20E-04,5.20E-04,5.20E-04,5.20E-04,5.20E-04
3/14/2020,2.52E-04,2.52E-04,2.52E-04,2.52E-04,2.52E-04,2.52E-04
3/15/2020,1.62E-04,1.62E-04,1.62E-04,1.62E-04,1.62E-04,1.62E-04
3/16/2020,9.69E-05,9.69E-05,9.69E-05,9.69E-05,9.69E-05,9.69E-05
3/17/2020,5.24E-05,5.24E-05,5.24E-05,5.24E-05,5.24E-05,5.24E-05
3/18/2020,2.92E-05,2.92E-05,2.92E-05,2.92E-05,2.92E-05,2.92E-05
3/19/2020,2.59E-05,2.59E-05,2.59E-05,2.59E-05,2.59E-05,2.59E-05
3/20/2020,8.70E-06,8.70E-06,8.70E-06,8.70E-06,8.70E-06,8.70E-06
3/21/2020,4.51E-06,4.51E-06,4.51E-06,4.51E-06,4.51E-06,4.51E-06
3/22/2020,1.17E-06,1.17E-06,1.17E-06,1.17E-06,1.17E-06,1.17E-06
3/23/2020,3.55E-07,3.55E-07,3.55E-07,3.55E-07,3.55E-07,3.55E-07
3/24/2020,1.27E-07,1.27E-07,1.27E-07,1.27E-07,1.27E-07,1.27E-07
3/25/2020,5.04E-08,5.04E-08,5.04E-08,5.04E-08,5.04E-08,5.04E-08
3/26/2020,2.27E-08,2.27E-08,2.27E-08,2.27E-08,2.27E-08,2.27E-08
3/27/2020,1.30E-08,1.30E-08,1.30E-08,1.30E-08,1.30E-08,1.30E-08
3/28/2020,8.68E-09,8.68E-09,8.68E-09,8.68E-09,8.68E-09,8.68E-09
3/29/2020,7.81E-09,7.81E-09,7.81E-09,7.81E-09,7.81E-09,7.81E-09
3/30/2020,6.83E-09,6.83E-09,6.83E-09,6.83E-09,6.83E-09,6.83E-09
3/31/2020,6.75E-09,6.75E-09,6.75E-09,6.75E-09,6.75E-09,6.75E-09
4/1/2020,7.20E-09,7.20E-09,7.20E-09,7.20E-09,7.20E-09,7.20E-09
4/2/2020,7.65E-09,7.65E-09,7.65E-09,7.65E-09,7.65E-09,7.65E-09
4/3/2020,7.75E-09,7.75E-09,7.75E-09,7.75E-09,7.75E-09,7.75E-09
4/4/2020,7.93E-09,7.93E-09,7.93E-09,7.93E-09,7.93E-09,7.93E-09
4/5/2020,7.92E-09,7.92E-09,7.92E-09,7.92E-09,7.92E-09,7.92E-09
4/6/2020,8.13E-09,8.13E-09,8.13E-09,8.13E-09,8.13E-09,8.13E-09
4/7/2020,8.15E-09,8.15E-09,8.15E-09,8.15E-09,8.15E-09,8.15E-09
4/8/2020,8.40E-09,8.40E-09,8.40E-09,8.40E-09,8.40E-09,8.40E-09
4/9/2020,8.15E-09,8.15E-09,8.15E-09,8.15E-09,8.15E-09,8.15E-09
4/10/2020,8.21E-09,8.21E-09,8.21E-09,8.21E-09,8.21E-09,8.21E-09
4/11/2020,8.24E-09,8.24E-09,8.24E-09,8.24E-09,8.24E-09,8.24E-09
4/12/2020,8.27E-09,8.27E-09,8.27E-09,8.27E-09,8.27E-09,8.27E-09
4/13/2020,8.53E-09,8.53E-09,8.53E-09,8.53E-09,8.53E-09,8.53E-09
4/14/2020,8.35E-09,8.35E-09,8.35E-09,8.35E-09,8.35E-09,8.35E-09
4/15/2020,8.41E-09,8.41E-09,8.41E-09,8.41E-09,8.41E-09,8.41E-09
4/16/2020,7.54E-09,7.54E-09,7.54E-09,7.54E-09,7.54E-09,7.54E-09
4/17/2020,7.21E-09,7.21E-09,7.21E-09,7.21E-09,7.21E-09,7.21E-09
4/18/2020,8.01E-09,8.01E-09,8.01E-09,8.01E-09,8.01E-09,8.01E-09
4/19/2020,7.41E-09,7.41E-09,7.41E-09,7.41E-09,7.41E-09,7.41E-09
4/20/2020,8.02E-09,8.02E-09,8.02E-09,8.02E-09,8.02E-09,8.02E-09
4/21/2020,7.19E-09,7.19E-09,7.19E-09,7.19E-09,7.19E-09,7.19E-09
4/22/2020,8.00E-09,8.00E-09,8.00E-09,8.00E-09,8.00E-09,8.00E-09
4/23/2020,7.87E-09,7.87E-09,7.87E-09,7.87E-09,7.87E-09,7.87E-09
4/24/2020,8.62E-09,8.62E-09,8.62E-09,8.62E-09,8.62E-09,8.62E-09
4/25/2020,8.74E-09,8.74E-09,8.74E-09,8.74E-09,8.74E-09,8.74E-09
4/26/2020,8.54E-09,8.54E-09,8.54E-09,8.54E-09,8.54E-09,8.54E-09
4/27/2020,8.77E-09,8.77E-09,8.77E-09,8.77E-09,8.77E-09,8.77E-09
4/28/2020,8.87E-09,8.87E-09,8.87E-09,8.87E-09,8.87E-09,8.87E-09
4/29/2020,8.95E-09,8.95E-09,8.95E-09,8.95E-09,8.95E-09,8.95E-09
4/30/2020,9.32E-09,9.32E-09,9.32E-09,9.32E-09,9.32E-09,9.32E-09
5/1/2020,8.13E-09,8.13E-09,8.13E-09,8.13E-09,8.13E-09,8.13E-09
5/2/2020,8.41E-09,8.41E-09,8.41E-09,8.41E-09,8.41E-09,8.41E-09
5/3/2020,8.95E-09,8.95E-09,8.95E-09,8.95E-09,8.95E-09,8.95E-09
5/4/2020,8.90E-09,8.90E-09,8.90E-09,8.90E-09,8.90E-09,8.90E-09
5/5/2020,9.05E-09,9.05E-09,9.05E-09,9.05E-09,9.05E-09,9.05E-09
5/6/2020,8.43E-09,8.43E-09,8.43E-09,8.43E-09,8.43E-09,8.43E-09
5/7/2020,8.89E-09,8.89E-09,8.89E-09,8.89E-09,8.89E-09,8.89E-09
5/8/2020,8.97E-09,8.97E-09,8.97E-09,8.97E-09,8.97E-09,8.97E-09
5/9/2020,8.38E-09,8.38E-09,8.38E-09,8.38E-09,8.38E-09,8.38E-09
5/10/2020,8.17E-09,8.17E-09,8.17E-09,8.17E-09,8.17E-09,8.17E-09
5/11/2020,7.93E-09,7.93E-09,7.93E-09,7.93E-09,7.93E-09,7.93E-09
5/12/2020,8.64E-09,8.64E-09,8.64E-09,8.64E-09,8.64E-09,8.64E-09
5/13/2020,8.11E-09,8.11E-09,8.11E-09,8.11E-09,8.11E-09,8.11E-09
5/14/2020,8.09E-09,8.09E-09,8.09E-09,8.09E-09,8.09E-09,8.09E-09
5/15/2020,8.78E-09,8.78E-09,8.78E-09,8.78E-09,8.78E-09,8.78E-09
5/16/2020,8.29E-09,8.29E-09,8.29E-09,8.29E-09,8.29E-09,8.29E-09
5/17/2020,7.80E-09,7.80E-09,7.80E-09,7.80E-09,7.80E-09,7.80E-09
5/18/2020,7.29E-09,7.29E-09,7.29E-09,7.29E-09,7.29E-09,7.29E-09
5/19/2020,8.42E-09,8.42E-09,8.42E-09,8.42E-09,8.42E-09,8.42E-09
5/20/2020,8.50E-09,8.50E-09,8.50E-09,8.50E-09,8.50E-09,8.50E-09
5/21/2020,8.41E-09,8.41E-09,8.41E-09,8.41E-09,8.41E-09,8.41E-09
5/22/2020,8.08E-09,8.08E-09,8.08E-09,8.08E-09,8.08E-09,8.08E-09
5/23/2020,7.78E-09,7.78E-09,7.78E-09,7.78E-09,7.78E-09,7.78E-09
5/24/2020,7.50E-09,7.50E-09,7.50E-09,7.50E-09,7.50E-09,7.50E-09
5/25/2020,7.52E-09,7.52E-09,7.52E-09,7.52E-09,7.52E-09,7.52E-09
5/26/2020,7.53E-09,7.53E-09,7.53E-09,7.53E-09,7.53E-09,7.53E-09
5/27/2020,7.67E-09,7.67E-09,7.67E-09,7.67E-09,7.67E-09,7.67E-09
5/28/2020,8.43E-09,8.43E-09,8.43E-09,8.43E-09,8.43E-09,8.43E-09
5/29/2020,9.03E-09,9.03E-09,9.03E-09,9.03E-09,9.03E-09,9.03E-09
5/30/2020,8.35E-09,8.35E-09,8.35E-09,8.35E-09,8.35E-09,8.35E-09
5/31/2020,8.33E-09,8.33E-09,8.33E-09,8.33E-09,8.33E-09,8.33E-09
6/1/2020,7.88E-09,7.88E-09,7.88E-09,7.88E-09,7.88E-09,7.88E-09
6/2/2020,8.65E-09,8.65E-09,8.65E-09,8.65E-09,8.65E-09,8.65E-09
6/3/2020,8.33E-09,8.33E-09,8.33E-09,8.33E-09,8.33E-09,8.33E-09
6/4/2020,8.78E-09,8.78E-09,8.78E-09,8.78E-09,8.78E-09,8.78E-09
6/5/2020,7.17E-09,7.17E-09,7.17E-09,7.17E-09,7.17E-09,7.17E-09
6/6/2020,8.23E-09,8.23E-09,8.23E-09,8.23E-09,8.23E-09,8.23E-09
6/7/2020,8.57E-09,8.57E-09,8.57E-09,8.57E-09,8.57E-09,8.57E-09
6/8/2020,8.85E-09,8.85E-09,8.85E-09,8.85E-09,8.85E-09,8.85E-09
6/9/2020,8.12E-09,8.12E-09,8.12E-09,8.12E-09,8.12E-09,8.12E-09
6/10/2020,8.49E-09,8.49E-09,8.49E-09,8.49E-09,8.49E-09,8.49E-09
6/11/2020,8.01E-09,8.01E-09,8.01E-09,8.01E-09,8.01E-09,8.01E-09
6/12/2020,7.08E-09,7.08E-09,7.08E-09,7.08E-09,7.08E-09,7.08E-09
6/13/2020,7.60E-09,7.60E-09,7.60E-09,7.60E-09,7.60E-09,7.60E-09
6/14/2020,8.14E-09,8.14E-09,8.14E-09,8.14E-09,8.14E-09,8.14E-09
6/15/2020,8.62E-09,8.62E-09,8.62E-09,8.62E-09,8.62E-09,8.62E-09
6/16/2020,8.95E-09,8.95E-09,8.95E-09,8.95E-09,8.95E-09,8.95E-09
6/17/2020,8.29E-09,8.29E-09,8.29E-09,8.29E-09,8.29E-09,8.29E-09
6/18/2020,7.85E-09,7.85E-09,7.85E-09,7.85E-09,7.85E-09,7.85E-09
6/19/2020,7.30E-09,7.30E-09,7.30E-09,7.30E-09,7.30E-09,7.30E-09
6/20/2020,6.78E-09,6.78E-09,6.78E-09,6.78E-09,6.78E-09,6.78E-09
6/21/2020,6.78E-09,6.78E-09,6.78E-09,6.78E-09,6.78E-09,6.78E-09
6/22/2020,6.73E-09,6.73E-09,6.73E-09,6.73E-09,6.73E-09,6.73E-09
6/23/2020,6.43E-09,6.43E-09,6.43E-09,6.43E-09,6.43E-09,6.43E-09
6/24/2020,6.43E-09,6.43E-09,6.43E-09,6.43E-09,6.43E-09,6.43E-09
6/25/2020,7.25E-09,7.25E-09,7.25E-09,7.25E-09,7.25E-09,7.25E-09
6/26/2020,6.64E-09,6.64E-09,6.64E-09,6.64E-09,6.64E-09,6.64E-09
6/27/2020,7.31E-09,7.31E-09,7.31E-09,7.31E-09,7.31E-09,7.31E-09
6/28/2020,7.72E-09,7.72E-09,7.72E-09,7.72E-09,7.72E-09,7.72E-09
6/29/2020,7.08E-09,7.08E-09,7.08E-09,7.08E-09,7.08E-09,7.08E-09
6/30/2020,6.76E-09,6.76E-09,6.76E-09,6.76E-09,6.76E-09,6.76E-09
7/1/2020,7.17E-09,7.17E-09,7.17E-09,7.17E-09,7.17E-09,7.17E-09
7/2/2020,6.37E-09,6.37E-09,6.37E-09,6.37E-09,6.37E-09,6.37E-09
7/3/2020,6.19E-09,6.19E-09,6.19E-09,6.19E-09,6.19E-09,6.19E-09
7/4/2020,6.20E-09,6.20E-09,6.20E-09,6.20E-09,6.20E-09,6.20E-09
7/5/2020,6.36E-09,6.36E-09,6.36E-09,6.36E-09,6.36E-09,6.36E-09
7/6/2020,6.21E-09,6.21E-09,6.21E-09,6.21E-09,6.21E-09,6.21E-09
7/7/2020,6.15E-09,6.15E-09,6.15E-09,6.15E-09,6.15E-09,6.15E-09
7/8/2020,7.15E-09,7.15E-09,7.15E-09,7.15E-09,7.15E-09,7.15E-09
7/9/2020,7.48E-09,7.48E-09,7.48E-09,7.48E-09,7.48E-09,7.48E-09
7/10/2020,7.42E-09,7.42E-09,7.42E-09,7.42E-09,7.42E-09,7.42E-09
7/11/2020,7.75E-09,7.75E-09,7.75E-09,7.75E-09,7.75E-09,7.75E-09
7/12/2020,6.66E-09,6.66E-09,6.66E-09,6.66E-09,6.66E-09,6.66E-09
7/13/2020,6.45E-09,6.45E-09,6.45E-09,6.45E-09,6.45E-09,6.45E-09
7/14/2020,6.27E-09,6.27E-09,6.27E-09,6.27E-09,6.27E-09,6.27E-09
7/15/2020,6.10E-09,6.10E-09,6.10E-09,6.10E-09,6.10E-09,6.10E-09
7/16/2020,5.99E-09,5.99E-09,5.99E-09,5.99E-09,5.99E-09,5.99E-09
7/17/2020,6.11E-09,6.11E-09,6.11E-09,6.11E-09,6.11E-09,6.11E-09
7/18/2020,5.87E-09,5.87E-09,5.87E-09,5.87E-09,5.87E-09,5.87E-09
7/19/2020,5.88E-09,5.88E-09,5.88E-09,5.88E-09,5.88E-09,5.88E-09
7/20/2020,6.85E-09,6.85E-09,6.85E-09,6.85E-09,6.85E-09,6.85E-09
7/21/2020,7.38E-09,7.38E-09,7.38E-09,7.38E-09,7.38E-09,7.38E-09
7/22/2020,6.04E-09,6.04E-09,6.04E-09,6.04E-09,6.04E-09,6.04E-09
7/23/2020,5.74E-09,5.74E-09,5.74E-09,5.74E-09,5.74E-09,5.74E-09
7/24/2020,5.56E-09,5.56E-09,5.56E-09,5.56E-09,5.56E-09,5.56E-09
7/25/2020,6.63E-09,6.63E-09,6.63E-09,6.63E-09,6.63E-09,6.63E-09
7/26/2020,7.00E-09,7.00E-09,7.00E-09,7.00E-09,7.00E-09,7.00E-09
7/27/2020,5.94E-09,5.94E-09,5.94E-09,5.94E-09,5.94E-09,5.94E-09
7/28/2020,6.59E-09,6.59E-09,6.59E-09,6.59E-09,6.59E-09,6.59E-09
7/29/2020,6.99E-09,6.99E-09,6.99E-09,6.99E-09,6.99E-09,6.99E-09
7/30/2020,7.15E-09,7.15E-09,7.15E-09,7.15E-09,7.15E-09,7.15E-09
7/31/2020,5.79E-09,5.79E-09,5.79E-09,5.79E-09,5.79E-09,5.79E-09
8/1/2020,6.79E-09,6.79E-09,6.79E-09,6.79E-09,6.79E-09,6.79E-09
8/2/2020,5.92E-09,5.92E-09,5.92E-09,5.92E-09,5.92E-09,5.92E-09
8/3/2020,5.45E-09,5.45E-09,5.45E-09,5.45E-09,5.45E-09,5.45E-09
8/4/2020,5.27E-09,5.27E-09,5.27E-09,5.27E-09,5.27E-09,5.27E-09
8/5/2020,6.64E-09,6.64E-09,6.64E-09,6.64E-09,6.64E-09,6.64E-09
8/6/2020,5.85E-09,5.85E-09,5.85E-09,5.85E-09,5.85E-09,5.85E-09
8/7/2020,6.58E-09,6.58E-09,6.58E-09,6.58E-09,6.58E-09,6.58E-09
8/8/2020,5.65E-09,5.65E-09,5.65E-09,5.65E-09,5.65E-09,5.65E-09
8/9/2020,5.43E-09,5.43E-09,5.43E-09,5.43E-09,5.43E-09,5.43E-09
8/10/2020,6.28E-09,6.28E-09,6.28E-09,6.28E-09,6.28E-09,6.28E-09
8/11/2020,5.47E-09,5.47E-09,5.47E-09,5.47E-09,5.47E-09,5.47E-09
8/12/2020,6.30E-09,6.30E-09,6.30E-09,6.30E-09,6.30E-09,6.30E-09
8/13/2020,5.60E-09,5.60E-09,5.60E-09,5.60E-09,5.60E-09,5.60E-09
8/14/2020,5.20E-09,5.20E-09,5.20E-09,5.20E-09,5.20E-09,5.20E-09
8/15/2020,4.88E-09,4.88E-09,4.88E-09,4.88E-09,4.88E-09,4.88E-09
8/16/2020,4.78E-09,4.78E-09,4.78E-09,4.78E-09,4.78E-09,4.78E-09
8/17/2020,4.73E-09,4.73E-09,4.73E-09,4.73E-09,4.73E-09,4.73E-09
8/18/2020,5.72E-09,5.72E-09,5.72E-09,5.72E-09,5.72E-09,5.72E-09
8/19/2020,5.28E-09,5.28E-09,5.28E-09,5.28E-09,5.28E-09,5.28E-09
8/20/2020,6.17E-09,6.17E-09,6.17E-09,6.17E-09,6.17E-09,6.17E-09
8/21/2020,5.53E-09,5.53E-09,5.53E-09,5.53E-09,5.53E-09,5.53E-09
8/22/2020,5.19E-09,5.19E-09,5.19E-09,5.19E-09,5.19E-09,5.19E-09
8/23/2020,6.08E-09,6.08E-09,6.08E-09,6.08E-09,6.08E-09,6.08E-09
8/24/2020,6.34E-09,6.34E-09,6.34E-09,6.34E-09,6.34E-09,6.34E-09
8/25/2020,6.40E-09,6.40E-09,6.40E-09,6.40E-09,6.40E-09,6.40E-09
8/26/2020,5.40E-09,5.40E-09,5.40E-09,5.40E-09,5.40E-09,5.40E-09
8/27/2020,5.08E-09,5.08E-09,5.08E-09,5.08E-09,5.08E-09,5.08E-09
8/28/2020,4.98E-09,4.98E-09,4.98E-09,4.98E-09,4.98E-09,4.98E-09
8/29/2020,5.92E-09,5.92E-09,5.92E-09,5.92E-09,5.92E-09,5.92E-09
8/30/2020,5.05E-09,5.05E-09,5.05E-09,5.05E-09,5.05E-09,5.05E-09
8/31/2020,4.82E-09,4.82E-09,4.82E-09,4.82E-09,4.82E-09,4.82E-09
9/1/2020,5.95E-09,5.95E-09,5.95E-09,5.95E-09,5.95E-09,5.95E-09
9/2/2020,6.44E-09,6.44E-09,6.44E-09,6.44E-09,6.44E-09,6.44E-09
9/3/2020,5.59E-09,5.59E-09,5.59E-09,5.59E-09,5.59E-09,5.59E-09
9/4/2020,5.08E-09,5.08E-09,5.08E-09,5.08E-09,5.08E-09,5.08E-09
9/5/2020,4.80E-09,4.80E-09,4.80E-09,4.80E-09,4.80E-09,4.80E-09
9/6/2020,4.91E-09,4.91E-09,4.91E-09,4.91E-09,4.91E-09,4.91E-09
9/7/2020,5.28E-09,5.28E-09,5.28E-09,5.28E-09,5.28E-09,5.28E-09
9/8/2020,5.34E-09,5.34E-09,5.34E-09,5.34E-09,5.34E-09,5.34E-09
9/9/2020,6.22E-09,6.22E-09,6.22E-09,6.22E-09,6.22E-09,6.22E-09
9/10/2020,5.53E-09,5.53E-09,5.53E-09,5.53E-09,5.53E-09,5.53E-09
9/11/2020,6.02E-09,6.02E-09,6.02E-09,6.02E-09,6.02E-09,6.02E-09
9/12/2020,6.11E-09,6.11E-09,6.11E-09,6.11E-09,6.11E-09,6.11E-09
9/13/2020,5.26E-09,5.26E-09,5.26E-09,5.26E-09,5.26E-09,5.26E-09
9/14/2020,5.07E-09,5.07E-09,5.07E-09,5.07E-09,5.07E-09,5.07E-09
9/15/2020,5.15E-09,5.15E-09,5.15E-09,5.15E-09,5.15E-09,5.15E-09
9/16/2020,4.89E-09,4.89E-09,4.89E-09,4.89E-09,4.89E-09,4.89E-09
9/17/2020,4.83E-09,4.83E-09,4.83E-09,4.83E-09,4.83E-09,4.83E-09
9/18/2020,5.04E-09,5.04E-09,5.04E-09,5.04E-09,5.04E-09,5.04E-09
9/19/2020,5.19E-09,5.19E-09,5.19E-09,5.19E-09,5.19E-09,5.19E-09
9/20/2020,5.02E-09,5.02E-09,5.02E-09,5.02E-09,5.02E-09,5.02E-09
9/21/2020,5.74E-09,5.74E-09,5.74E-09,5.74E-09,5.74E-09,5.74E-09
9/22/2020,5.89E-09,5.89E-09,5.89E-09,5.89E-09,5.89E-09,5.89E-09
9/23/2020,5.18E-09,5.18E-09,5.18E-09,5.18E-09,5.18E-09,5.18E-09
9/24/2020,5.75E-09,5.75E-09,5.75E-09,5.75E-09,5.75E-09,5.75E-09
9/25/2020,5.99E-09,5.99E-09,5.99E-09,5.99E-09,5.99E-09,5.99E-09
9/26/2020,5.49E-09,5.49E-09,5.49E-09,5.49E-09,5.49E-09,5.49E-09
9/27/2020,5.29E-09,5.29E-09,5.29E-09,5.29E-09,5.29E-09,5.29E-09
9/28/2020,5.18E-09,5.18E-09,5.18E-09,5.18E-09,5.18E-09,5.18E-09
9/29/2020,5.12E-09,5.12E-09,5.12E-09,5.12E-09,5.12E-09,5.12E-09
9/30/2020,5.97E-09,5.97E-09,5.97E-09,5.97E-09,5.97E-09,5.97E-09
10/1/2020,5.83E-09,5.83E-09,5.83E-09,5.83E-09,5.83E-09,5.83E-09
10/2/2020,5.66E-09,5.66E-09,5.66E-09,5.66E-09,5.66E-09,5.66E-09
10/3/2020,6.18E-09,6.18E-09,6.18E-09,6.18E-09,6.18E-09,6.18E-09
10/4/2020,5.62E-09,5.62E-09,5.62E-09,5.62E-09,5.62E-09,5.62E-09
10/5/2020,6.04E-09,6.04E-09,6.04E-09,6.04E-09,6.04E-09,6.04E-09
10/6/2020,6.37E-09,6.37E-09,6.37E-09,6.37E-09,6.37E-09,6.37E-09
10/7/2020,5.53E-09,5.53E-09,5.53E-09,5.53E-09,5.53E-09,5.53E-09
10/8/2020,6.24E-09,6.24E-09,6.24E-09,6.24E-09,6.24E-09,6.24E-09
10/9/2020,6.22E-09,6.22E-09,6.22E-09,6.22E-09,6.22E-09,6.22E-09
10/10/2020,5.50E-09,5.50E-09,5.50E-09,5.50E-09,5.50E-09,5.50E-09
10/11/2020,6.01E-09,6.01E-09,6.01E-09,6.01E-09,6.01E-09,6.01E-09
10/12/2020,6.19E-09,6.19E-09,6.19E-09,6.19E-09,6.19E-09,6.19E-09
10/13/2020,6.39E-09,6.39E-09,6.39E-09,6.39E-09,6.39E-09,6.39E-09
10/14/2020,5.70E-09,5.70E-09,5.70E-09,5.70E-09,5.70E-09,5.70E-09
10/15/2020,6.20E-09,6.20E-09,6.20E-09,6.20E-09,6.20E-09,6.20E-09
10/16/2020,5.83E-09,5.83E-09,5.83E-09,5.83E-09,5.83E-09,5.83E-09
10/17/2020,6.15E-09,6.15E-09,6.15E-09,6.15E-09,6.15E-09,6.15E-09
10/18/2020,6.39E-09,6.39E-09,6.39E-09,6.39E-09,6.39E-09,6.39E-09
10/19/2020,5.56E-09,5.56E-09,5.56E-09,5.56E-09,5.56E-09,5.56E-09
10/20/2020,5.26E-09,5.26E-09,5.26E-09,5.26E-09,5.26E-09,5.26E-09
10/21/2020,5.01E-09,5.01E-09,5.01E-09,5.01E-09,5.01E-09,5.01E-09
