date,solp fs1,solp fs2,solp fs3,solp gw1,solp gw2,solp gw3
5/6/2020,2.66E-07,2.66E-07,2.66E-07,2.66E-07,2.66E-07,2.66E-07
5/7/2020,3.09E-07,3.09E-07,3.09E-07,3.09E-07,3.09E-07,3.09E-07
5/8/2020,3.05E-07,3.05E-07,3.05E-07,3.05E-07,3.05E-07,3.05E-07
5/9/2020,2.51E-07,2.51E-07,2.51E-07,2.51E-07,2.51E-07,2.51E-07
5/10/2020,2.35E-07,2.35E-07,2.35E-07,2.35E-07,2.35E-07,2.35E-07
5/11/2020,2.37E-07,2.37E-07,2.37E-07,2.37E-07,2.37E-07,2.37E-07
5/12/2020,3.01E-07,3.01E-07,3.01E-07,3.01E-07,3.01E-07,3.01E-07
5/13/2020,2.51E-07,2.51E-07,2.51E-07,2.51E-07,2.51E-07,2.51E-07
5/14/2020,2.51E-07,2.51E-07,2.51E-07,2.51E-07,2.51E-07,2.51E-07
5/15/2020,3.21E-07,3.21E-07,3.21E-07,3.21E-07,3.21E-07,3.21E-07
5/16/2020,2.81E-07,2.81E-07,2.81E-07,2.81E-07,2.81E-07,2.81E-07
5/17/2020,2.43E-07,2.43E-07,2.43E-07,2.43E-07,2.43E-07,2.43E-07
5/18/2020,2.20E-07,2.20E-07,2.20E-07,2.20E-07,2.20E-07,2.20E-07
5/19/2020,3.14E-07,3.14E-07,3.14E-07,3.14E-07,3.14E-07,3.14E-07
5/20/2020,3.38E-07,3.38E-07,3.38E-07,3.38E-07,3.38E-07,3.38E-07
5/21/2020,3.39E-07,3.39E-07,3.39E-07,3.39E-07,3.39E-07,3.39E-07
5/22/2020,2.91E-07,2.91E-07,2.91E-07,2.91E-07,2.91E-07,2.91E-07
5/23/2020,2.65E-07,2.65E-07,2.65E-07,2.65E-07,2.65E-07,2.65E-07
5/24/2020,2.59E-07,2.59E-07,2.59E-07,2.59E-07,2.59E-07,2.59E-07
5/25/2020,2.47E-07,2.47E-07,2.47E-07,2.47E-07,2.47E-07,2.47E-07
5/26/2020,2.48E-07,2.48E-07,2.48E-07,2.48E-07,2.48E-07,2.48E-07
5/27/2020,2.62E-07,2.62E-07,2.62E-07,2.62E-07,2.62E-07,2.62E-07
5/28/2020,3.54E-07,3.54E-07,3.54E-07,3.54E-07,3.54E-07,3.54E-07
5/29/2020,4.12E-07,4.12E-07,4.12E-07,4.12E-07,4.12E-07,4.12E-07
5/30/2020,2.51E-07,2.51E-07,2.51E-07,2.51E-07,2.51E-07,2.51E-07
5/31/2020,3.88E-07,3.88E-07,3.88E-07,3.88E-07,3.88E-07,3.88E-07
6/1/2020,3.08E-07,3.08E-07,3.08E-07,3.08E-07,3.08E-07,3.08E-07
6/2/2020,3.78E-07,3.78E-07,3.78E-07,3.78E-07,3.78E-07,3.78E-07
6/3/2020,3.83E-07,3.83E-07,3.83E-07,3.83E-07,3.83E-07,3.83E-07
6/4/2020,3.02E-07,3.02E-07,3.02E-07,3.02E-07,3.02E-07,3.02E-07
6/5/2020,2.62E-07,2.62E-07,2.62E-07,2.62E-07,2.62E-07,2.62E-07
6/6/2020,3.36E-07,3.36E-07,3.36E-07,3.36E-07,3.36E-07,3.36E-07
6/7/2020,3.67E-07,3.67E-07,3.67E-07,3.67E-07,3.67E-07,3.67E-07
6/8/2020,3.00E-07,3.00E-07,3.00E-07,3.00E-07,3.00E-07,3.00E-07
6/9/2020,6.15E-09,6.15E-09,6.15E-09,6.15E-09,6.15E-09,6.15E-09
6/10/2020,2.63E-07,2.63E-07,2.63E-07,2.63E-07,2.63E-07,2.63E-07
6/11/2020,8.97E-09,8.97E-09,8.97E-09,8.97E-09,8.97E-09,8.97E-09
6/12/2020,2.15E-10,2.15E-10,2.15E-10,2.15E-10,2.15E-10,2.15E-10
6/13/2020,3.14E-07,3.14E-07,3.14E-07,3.14E-07,3.14E-07,3.14E-07
6/14/2020,3.71E-07,3.71E-07,3.71E-07,3.71E-07,3.71E-07,3.71E-07
6/15/2020,3.69E-07,3.69E-07,3.69E-07,3.69E-07,3.69E-07,3.69E-07
6/16/2020,2.89E-07,2.89E-07,2.89E-07,2.89E-07,2.89E-07,2.89E-07
6/17/2020,6.65E-09,6.65E-09,6.65E-09,6.65E-09,6.65E-09,6.65E-09
6/18/2020,1.25E-10,1.25E-10,1.25E-10,1.25E-10,1.25E-10,1.25E-10
6/19/2020,2.04E-12,2.04E-12,2.04E-12,2.04E-12,2.04E-12,2.04E-12
6/20/2020,2.01E-07,2.01E-07,2.01E-07,2.01E-07,2.01E-07,2.01E-07
6/21/2020,2.13E-07,2.13E-07,2.13E-07,2.13E-07,2.13E-07,2.13E-07
6/22/2020,2.01E-07,2.01E-07,2.01E-07,2.01E-07,2.01E-07,2.01E-07
6/23/2020,1.88E-07,1.88E-07,1.88E-07,1.88E-07,1.88E-07,1.88E-07
6/24/2020,1.87E-07,1.87E-07,1.87E-07,1.87E-07,1.87E-07,1.87E-07
6/25/2020,3.01E-07,3.01E-07,3.01E-07,3.01E-07,3.01E-07,3.01E-07
6/26/2020,2.36E-07,2.36E-07,2.36E-07,2.36E-07,2.36E-07,2.36E-07
6/27/2020,3.29E-07,3.29E-07,3.29E-07,3.29E-07,3.29E-07,3.29E-07
6/28/2020,3.85E-07,3.85E-07,3.85E-07,3.85E-07,3.85E-07,3.85E-07
6/29/2020,3.07E-07,3.07E-07,3.07E-07,3.07E-07,3.07E-07,3.07E-07
6/30/2020,2.58E-07,2.58E-07,2.58E-07,2.58E-07,2.58E-07,2.58E-07
7/1/2020,3.47E-07,3.47E-07,3.47E-07,3.47E-07,3.47E-07,3.47E-07
7/2/2020,2.49E-07,2.49E-07,2.49E-07,2.49E-07,2.49E-07,2.49E-07
7/3/2020,2.16E-07,2.16E-07,2.16E-07,2.16E-07,2.16E-07,2.16E-07
7/4/2020,2.06E-07,2.06E-07,2.06E-07,2.06E-07,2.06E-07,2.06E-07
7/5/2020,2.24E-07,2.24E-07,2.24E-07,2.24E-07,2.24E-07,2.24E-07
7/6/2020,2.23E-07,2.23E-07,2.23E-07,2.23E-07,2.23E-07,2.23E-07
7/7/2020,2.09E-07,2.09E-07,2.09E-07,2.09E-07,2.09E-07,2.09E-07
7/8/2020,3.63E-07,3.63E-07,3.63E-07,3.63E-07,3.63E-07,3.63E-07
7/9/2020,4.37E-07,4.37E-07,4.37E-07,4.37E-07,4.37E-07,4.37E-07
7/10/2020,4.44E-07,4.44E-07,4.44E-07,4.44E-07,4.44E-07,4.44E-07
7/11/2020,4.70E-07,4.70E-07,4.70E-07,4.70E-07,4.70E-07,4.70E-07
7/12/2020,3.24E-07,3.24E-07,3.24E-07,3.24E-07,3.24E-07,3.24E-07
7/13/2020,2.57E-07,2.57E-07,2.57E-07,2.57E-07,2.57E-07,2.57E-07
7/14/2020,2.35E-07,2.35E-07,2.35E-07,2.35E-07,2.35E-07,2.35E-07
7/15/2020,2.08E-07,2.08E-07,2.08E-07,2.08E-07,2.08E-07,2.08E-07
7/16/2020,2.26E-07,2.26E-07,2.26E-07,2.26E-07,2.26E-07,2.26E-07
7/17/2020,2.21E-07,2.21E-07,2.21E-07,2.21E-07,2.21E-07,2.21E-07
7/18/2020,1.99E-07,1.99E-07,1.99E-07,1.99E-07,1.99E-07,1.99E-07
7/19/2020,2.07E-07,2.07E-07,2.07E-07,2.07E-07,2.07E-07,2.07E-07
7/20/2020,3.66E-07,3.66E-07,3.66E-07,3.66E-07,3.66E-07,3.66E-07
7/21/2020,4.27E-07,4.27E-07,4.27E-07,4.27E-07,4.27E-07,4.27E-07
7/22/2020,2.48E-07,2.48E-07,2.48E-07,2.48E-07,2.48E-07,2.48E-07
7/23/2020,1.99E-07,1.99E-07,1.99E-07,1.99E-07,1.99E-07,1.99E-07
7/24/2020,1.88E-07,1.88E-07,1.88E-07,1.88E-07,1.88E-07,1.88E-07
7/25/2020,3.81E-07,3.81E-07,3.81E-07,3.81E-07,3.81E-07,3.81E-07
7/26/2020,4.58E-07,4.58E-07,4.58E-07,4.58E-07,4.58E-07,4.58E-07
7/27/2020,2.86E-07,2.86E-07,2.86E-07,2.86E-07,2.86E-07,2.86E-07
7/28/2020,4.29E-07,4.29E-07,4.29E-07,4.29E-07,4.29E-07,4.29E-07
7/29/2020,4.86E-07,4.86E-07,4.86E-07,4.86E-07,4.86E-07,4.86E-07
7/30/2020,5.07E-07,5.07E-07,5.07E-07,5.07E-07,5.07E-07,5.07E-07
7/31/2020,2.73E-07,2.73E-07,2.73E-07,2.73E-07,2.73E-07,2.73E-07
8/1/2020,4.45E-07,4.45E-07,4.45E-07,4.45E-07,4.45E-07,4.45E-07
8/2/2020,2.68E-07,2.68E-07,2.68E-07,2.68E-07,2.68E-07,2.68E-07
8/3/2020,1.91E-07,1.91E-07,1.91E-07,1.91E-07,1.91E-07,1.91E-07
8/4/2020,1.91E-07,1.91E-07,1.91E-07,1.91E-07,1.91E-07,1.91E-07
8/5/2020,4.67E-07,4.67E-07,4.67E-07,4.67E-07,4.67E-07,4.67E-07
8/6/2020,2.99E-07,2.99E-07,2.99E-07,2.99E-07,2.99E-07,2.99E-07
8/7/2020,5.22E-07,5.22E-07,5.22E-07,5.22E-07,5.22E-07,5.22E-07
8/8/2020,3.02E-07,3.02E-07,3.02E-07,3.02E-07,3.02E-07,3.02E-07
8/9/2020,2.47E-07,2.47E-07,2.47E-07,2.47E-07,2.47E-07,2.47E-07
8/10/2020,5.61E-07,5.61E-07,5.61E-07,5.61E-07,5.61E-07,5.61E-07
8/11/2020,3.38E-07,3.38E-07,3.38E-07,3.38E-07,3.38E-07,3.38E-07
8/12/2020,6.16E-07,6.16E-07,6.16E-07,6.16E-07,6.16E-07,6.16E-07
8/13/2020,3.41E-07,3.41E-07,3.41E-07,3.41E-07,3.41E-07,3.41E-07
8/14/2020,2.07E-07,2.07E-07,2.07E-07,2.07E-07,2.07E-07,2.07E-07
8/15/2020,1.58E-07,1.58E-07,1.58E-07,1.58E-07,1.58E-07,1.58E-07
8/16/2020,1.35E-07,1.35E-07,1.35E-07,1.35E-07,1.35E-07,1.35E-07
8/17/2020,1.18E-07,1.18E-07,1.18E-07,1.18E-07,1.18E-07,1.18E-07
8/18/2020,5.72E-07,5.72E-07,5.72E-07,5.72E-07,5.72E-07,5.72E-07
8/19/2020,3.41E-07,3.41E-07,3.41E-07,3.41E-07,3.41E-07,3.41E-07
8/20/2020,7.34E-07,7.34E-07,7.34E-07,7.34E-07,7.34E-07,7.34E-07
8/21/2020,4.25E-07,4.25E-07,4.25E-07,4.25E-07,4.25E-07,4.25E-07
8/22/2020,2.60E-07,2.60E-07,2.60E-07,2.60E-07,2.60E-07,2.60E-07
8/23/2020,7.07E-07,7.07E-07,7.07E-07,7.07E-07,7.07E-07,7.07E-07
8/24/2020,9.30E-07,9.30E-07,9.30E-07,9.30E-07,9.30E-07,9.30E-07
8/25/2020,1.03E-06,1.03E-06,1.03E-06,1.03E-06,1.03E-06,1.03E-06
8/26/2020,4.91E-07,4.91E-07,4.91E-07,4.91E-07,4.91E-07,4.91E-07
8/27/2020,2.68E-07,2.68E-07,2.68E-07,2.68E-07,2.68E-07,2.68E-07
8/28/2020,2.04E-07,2.04E-07,2.04E-07,2.04E-07,2.04E-07,2.04E-07
8/29/2020,6.95E-07,6.95E-07,6.95E-07,6.95E-07,6.95E-07,6.95E-07
8/30/2020,3.52E-07,3.52E-07,3.52E-07,3.52E-07,3.52E-07,3.52E-07
8/31/2020,2.11E-07,2.11E-07,2.11E-07,2.11E-07,2.11E-07,2.11E-07
9/1/2020,7.25E-07,7.25E-07,7.25E-07,7.25E-07,7.25E-07,7.25E-07
9/2/2020,1.02E-06,1.02E-06,1.02E-06,1.02E-06,1.02E-06,1.02E-06
9/3/2020,6.39E-07,6.39E-07,6.39E-07,6.39E-07,6.39E-07,6.39E-07
9/4/2020,3.72E-07,3.72E-07,3.72E-07,3.72E-07,3.72E-07,3.72E-07
9/5/2020,2.41E-07,2.41E-07,2.41E-07,2.41E-07,2.41E-07,2.41E-07
9/6/2020,1.88E-07,1.88E-07,1.88E-07,1.88E-07,1.88E-07,1.88E-07
9/7/2020,2.82E-07,2.82E-07,2.82E-07,2.82E-07,2.82E-07,2.82E-07
9/8/2020,3.48E-07,3.48E-07,3.48E-07,3.48E-07,3.48E-07,3.48E-07
9/9/2020,8.64E-07,8.64E-07,8.64E-07,8.64E-07,8.64E-07,8.64E-07
9/10/2020,5.04E-07,5.04E-07,5.04E-07,5.04E-07,5.04E-07,5.04E-07
9/11/2020,8.85E-07,8.85E-07,8.85E-07,8.85E-07,8.85E-07,8.85E-07
9/12/2020,1.09E-06,1.09E-06,1.09E-06,1.09E-06,1.09E-06,1.09E-06
9/13/2020,5.90E-07,5.90E-07,5.90E-07,5.90E-07,5.90E-07,5.90E-07
9/14/2020,4.00E-07,4.00E-07,4.00E-07,4.00E-07,4.00E-07,4.00E-07
9/15/2020,3.55E-07,3.55E-07,3.55E-07,3.55E-07,3.55E-07,3.55E-07
9/16/2020,2.64E-07,2.64E-07,2.64E-07,2.64E-07,2.64E-07,2.64E-07
9/17/2020,2.47E-07,2.47E-07,2.47E-07,2.47E-07,2.47E-07,2.47E-07
9/18/2020,2.52E-07,2.52E-07,2.52E-07,2.52E-07,2.52E-07,2.52E-07
9/19/2020,2.99E-07,2.99E-07,2.99E-07,2.99E-07,2.99E-07,2.99E-07
9/20/2020,2.90E-07,2.90E-07,2.90E-07,2.90E-07,2.90E-07,2.90E-07
9/21/2020,8.27E-07,8.27E-07,8.27E-07,8.27E-07,8.27E-07,8.27E-07
9/22/2020,1.11E-06,1.11E-06,1.11E-06,1.11E-06,1.11E-06,1.11E-06
9/23/2020,5.98E-07,5.98E-07,5.98E-07,5.98E-07,5.98E-07,5.98E-07
9/24/2020,9.78E-07,9.78E-07,9.78E-07,9.78E-07,9.78E-07,9.78E-07
9/25/2020,1.24E-06,1.24E-06,1.24E-06,1.24E-06,1.24E-06,1.24E-06
9/26/2020,8.25E-07,8.25E-07,8.25E-07,8.25E-07,8.25E-07,8.25E-07
9/27/2020,5.74E-07,5.74E-07,5.74E-07,5.74E-07,5.74E-07,5.74E-07
9/28/2020,4.81E-07,4.81E-07,4.81E-07,4.81E-07,4.81E-07,4.81E-07
9/29/2020,4.62E-07,4.62E-07,4.62E-07,4.62E-07,4.62E-07,4.62E-07
9/30/2020,1.03E-06,1.03E-06,1.03E-06,1.03E-06,1.03E-06,1.03E-06
10/1/2020,8.84E-07,8.84E-07,8.84E-07,8.84E-07,8.84E-07,8.84E-07
10/2/2020,7.38E-07,7.38E-07,7.38E-07,7.38E-07,7.38E-07,7.38E-07
10/3/2020,1.23E-06,1.23E-06,1.23E-06,1.23E-06,1.23E-06,1.23E-06
10/4/2020,8.69E-07,8.69E-07,8.69E-07,8.69E-07,8.69E-07,8.69E-07
10/5/2020,1.27E-06,1.27E-06,1.27E-06,1.27E-06,1.27E-06,1.27E-06
10/6/2020,1.59E-06,1.59E-06,1.59E-06,1.59E-06,1.59E-06,1.59E-06
10/7/2020,9.95E-07,9.95E-07,9.95E-07,9.95E-07,9.95E-07,9.95E-07
10/8/2020,1.42E-06,1.42E-06,1.42E-06,1.42E-06,1.42E-06,1.42E-06
10/9/2020,1.63E-06,1.63E-06,1.63E-06,1.63E-06,1.63E-06,1.63E-06
10/10/2020,1.05E-06,1.05E-06,1.05E-06,1.05E-06,1.05E-06,1.05E-06
10/11/2020,1.42E-06,1.42E-06,1.42E-06,1.42E-06,1.42E-06,1.42E-06
10/12/2020,1.67E-06,1.67E-06,1.67E-06,1.67E-06,1.67E-06,1.67E-06
10/13/2020,1.81E-06,1.81E-06,1.81E-06,1.81E-06,1.81E-06,1.81E-06
10/14/2020,1.18E-06,1.18E-06,1.18E-06,1.18E-06,1.18E-06,1.18E-06
10/15/2020,1.54E-06,1.54E-06,1.54E-06,1.54E-06,1.54E-06,1.54E-06
10/16/2020,1.16E-06,1.16E-06,1.16E-06,1.16E-06,1.16E-06,1.16E-06
10/17/2020,1.54E-06,1.54E-06,1.54E-06,1.54E-06,1.54E-06,1.54E-06
10/18/2020,1.81E-06,1.81E-06,1.81E-06,1.81E-06,1.81E-06,1.81E-06
10/19/2020,1.17E-06,1.17E-06,1.17E-06,1.17E-06,1.17E-06,1.17E-06
10/20/2020,8.46E-07,8.46E-07,8.46E-07,8.46E-07,8.46E-07,8.46E-07
10/21/2020,6.94E-07,6.94E-07,6.94E-07,6.94E-07,6.94E-07,6.94E-07
10/22/2020,1.22E-06,1.22E-06,1.22E-06,1.22E-06,1.22E-06,1.22E-06
10/23/2020,1.59E-06,1.59E-06,1.59E-06,1.59E-06,1.59E-06,1.59E-06
10/24/2020,1.11E-06,1.11E-06,1.11E-06,1.11E-06,1.11E-06,1.11E-06
10/25/2020,7.94E-07,7.94E-07,7.94E-07,7.94E-07,7.94E-07,7.94E-07
10/26/2020,6.74E-07,6.74E-07,6.74E-07,6.74E-07,6.74E-07,6.74E-07
10/27/2020,5.62E-07,5.62E-07,5.62E-07,5.62E-07,5.62E-07,5.62E-07
10/28/2020,7.16E-07,7.16E-07,7.16E-07,7.16E-07,7.16E-07,7.16E-07
10/29/2020,7.87E-07,7.87E-07,7.87E-07,7.87E-07,7.87E-07,7.87E-07
10/30/2020,1.39E-06,1.39E-06,1.39E-06,1.39E-06,1.39E-06,1.39E-06
10/31/2020,1.06E-06,1.06E-06,1.06E-06,1.06E-06,1.06E-06,1.06E-06
11/1/2020,8.57E-07,8.57E-07,8.57E-07,8.57E-07,8.57E-07,8.57E-07
11/2/2020,1.46E-06,1.46E-06,1.46E-06,1.46E-06,1.46E-06,1.46E-06
11/3/2020,1.26E-06,1.26E-06,1.26E-06,1.26E-06,1.26E-06,1.26E-06
11/4/2020,1.46E-06,1.46E-06,1.46E-06,1.46E-06,1.46E-06,1.46E-06
11/5/2020,8.86E-07,8.86E-07,8.86E-07,8.86E-07,8.86E-07,8.86E-07
11/6/2020,7.57E-07,7.57E-07,7.57E-07,7.57E-07,7.57E-07,7.57E-07
11/7/2020,7.39E-07,7.39E-07,7.39E-07,7.39E-07,7.39E-07,7.39E-07
11/8/2020,1.50E-06,1.50E-06,1.50E-06,1.50E-06,1.50E-06,1.50E-06
11/9/2020,1.90E-06,1.90E-06,1.90E-06,1.90E-06,1.90E-06,1.90E-06
11/10/2020,2.10E-06,2.10E-06,2.10E-06,2.10E-06,2.10E-06,2.10E-06
11/11/2020,1.43E-06,1.43E-06,1.43E-06,1.43E-06,1.43E-06,1.43E-06
11/12/2020,1.59E-06,1.59E-06,1.59E-06,1.59E-06,1.59E-06,1.59E-06
11/13/2020,1.05E-06,1.05E-06,1.05E-06,1.05E-06,1.05E-06,1.05E-06
11/14/2020,1.17E-06,1.17E-06,1.17E-06,1.17E-06,1.17E-06,1.17E-06
11/15/2020,9.40E-07,9.40E-07,9.40E-07,9.40E-07,9.40E-07,9.40E-07
11/16/2020,1.29E-06,1.29E-06,1.29E-06,1.29E-06,1.29E-06,1.29E-06
11/17/2020,1.53E-06,1.53E-06,1.53E-06,1.53E-06,1.53E-06,1.53E-06
11/18/2020,1.65E-06,1.65E-06,1.65E-06,1.65E-06,1.65E-06,1.65E-06
11/19/2020,1.61E-06,1.61E-06,1.61E-06,1.61E-06,1.61E-06,1.61E-06
11/20/2020,1.44E-06,1.44E-06,1.44E-06,1.44E-06,1.44E-06,1.44E-06
11/21/2020,1.11E-06,1.11E-06,1.11E-06,1.11E-06,1.11E-06,1.11E-06
11/22/2020,1.36E-06,1.36E-06,1.36E-06,1.36E-06,1.36E-06,1.36E-06
11/23/2020,1.47E-06,1.47E-06,1.47E-06,1.47E-06,1.47E-06,1.47E-06
11/24/2020,1.14E-06,1.14E-06,1.14E-06,1.14E-06,1.14E-06,1.14E-06
11/25/2020,1.30E-06,1.30E-06,1.30E-06,1.30E-06,1.30E-06,1.30E-06
11/26/2020,1.09E-06,1.09E-06,1.09E-06,1.09E-06,1.09E-06,1.09E-06
11/27/2020,1.33E-06,1.33E-06,1.33E-06,1.33E-06,1.33E-06,1.33E-06
11/28/2020,1.15E-06,1.15E-06,1.15E-06,1.15E-06,1.15E-06,1.15E-06
11/29/2020,1.38E-06,1.38E-06,1.38E-06,1.38E-06,1.38E-06,1.38E-06
11/30/2020,1.09E-06,1.09E-06,1.09E-06,1.09E-06,1.09E-06,1.09E-06
12/1/2020,1.24E-06,1.24E-06,1.24E-06,1.24E-06,1.24E-06,1.24E-06
12/2/2020,1.32E-06,1.32E-06,1.32E-06,1.32E-06,1.32E-06,1.32E-06
12/3/2020,1.44E-06,1.44E-06,1.44E-06,1.44E-06,1.44E-06,1.44E-06
12/4/2020,1.53E-06,1.53E-06,1.53E-06,1.53E-06,1.53E-06,1.53E-06
12/5/2020,1.59E-06,1.59E-06,1.59E-06,1.59E-06,1.59E-06,1.59E-06
12/6/2020,1.59E-06,1.59E-06,1.59E-06,1.59E-06,1.59E-06,1.59E-06
12/7/2020,1.60E-06,1.60E-06,1.60E-06,1.60E-06,1.60E-06,1.60E-06
12/8/2020,1.41E-06,1.41E-06,1.41E-06,1.41E-06,1.41E-06,1.41E-06
12/9/2020,1.55E-06,1.55E-06,1.55E-06,1.55E-06,1.55E-06,1.55E-06
12/10/2020,1.57E-06,1.57E-06,1.57E-06,1.57E-06,1.57E-06,1.57E-06
12/11/2020,1.21E-06,1.21E-06,1.21E-06,1.21E-06,1.21E-06,1.21E-06
12/12/2020,1.37E-06,1.37E-06,1.37E-06,1.37E-06,1.37E-06,1.37E-06
12/13/2020,1.47E-06,1.47E-06,1.47E-06,1.47E-06,1.47E-06,1.47E-06
12/14/2020,1.57E-06,1.57E-06,1.57E-06,1.57E-06,1.57E-06,1.57E-06
12/15/2020,1.65E-06,1.65E-06,1.65E-06,1.65E-06,1.65E-06,1.65E-06
12/16/2020,1.35E-06,1.35E-06,1.35E-06,1.35E-06,1.35E-06,1.35E-06
12/17/2020,1.10E-06,1.10E-06,1.10E-06,1.10E-06,1.10E-06,1.10E-06
12/18/2020,1.34E-06,1.34E-06,1.34E-06,1.34E-06,1.34E-06,1.34E-06
12/19/2020,1.50E-06,1.50E-06,1.50E-06,1.50E-06,1.50E-06,1.50E-06
12/20/2020,1.18E-06,1.18E-06,1.18E-06,1.18E-06,1.18E-06,1.18E-06
12/21/2020,1.40E-06,1.40E-06,1.40E-06,1.40E-06,1.40E-06,1.40E-06
12/22/2020,1.05E-06,1.05E-06,1.05E-06,1.05E-06,1.05E-06,1.05E-06
12/23/2020,7.45E-07,7.45E-07,7.45E-07,7.45E-07,7.45E-07,7.45E-07
12/24/2020,9.37E-07,9.37E-07,9.37E-07,9.37E-07,9.37E-07,9.37E-07
12/25/2020,1.06E-06,1.06E-06,1.06E-06,1.06E-06,1.06E-06,1.06E-06
12/26/2020,1.10E-06,1.10E-06,1.10E-06,1.10E-06,1.10E-06,1.10E-06
12/27/2020,1.10E-06,1.10E-06,1.10E-06,1.10E-06,1.10E-06,1.10E-06
12/28/2020,1.13E-06,1.13E-06,1.13E-06,1.13E-06,1.13E-06,1.13E-06
12/29/2020,1.16E-06,1.16E-06,1.16E-06,1.16E-06,1.16E-06,1.16E-06
12/30/2020,1.16E-06,1.16E-06,1.16E-06,1.16E-06,1.16E-06,1.16E-06
12/31/2020,1.16E-06,1.16E-06,1.16E-06,1.16E-06,1.16E-06,1.16E-06
1/1/2021,1.21E-06,1.21E-06,1.21E-06,1.21E-06,1.21E-06,1.21E-06
1/2/2021,1.26E-06,1.26E-06,1.26E-06,1.26E-06,1.26E-06,1.26E-06
1/3/2021,1.26E-06,1.26E-06,1.26E-06,1.26E-06,1.26E-06,1.26E-06
1/4/2021,1.31E-06,1.31E-06,1.31E-06,1.31E-06,1.31E-06,1.31E-06
1/5/2021,1.35E-06,1.35E-06,1.35E-06,1.35E-06,1.35E-06,1.35E-06
1/6/2021,1.37E-06,1.37E-06,1.37E-06,1.37E-06,1.37E-06,1.37E-06
1/7/2021,1.38E-06,1.38E-06,1.38E-06,1.38E-06,1.38E-06,1.38E-06
1/8/2021,1.13E-06,1.13E-06,1.13E-06,1.13E-06,1.13E-06,1.13E-06
1/9/2021,1.29E-06,1.29E-06,1.29E-06,1.29E-06,1.29E-06,1.29E-06
1/10/2021,1.10E-06,1.10E-06,1.10E-06,1.10E-06,1.10E-06,1.10E-06
1/11/2021,1.31E-06,1.31E-06,1.31E-06,1.31E-06,1.31E-06,1.31E-06
1/12/2021,1.21E-06,1.21E-06,1.21E-06,1.21E-06,1.21E-06,1.21E-06
1/13/2021,1.34E-06,1.34E-06,1.34E-06,1.34E-06,1.34E-06,1.34E-06
1/14/2021,1.43E-06,1.43E-06,1.43E-06,1.43E-06,1.43E-06,1.43E-06
1/15/2021,1.22E-06,1.22E-06,1.22E-06,1.22E-06,1.22E-06,1.22E-06
1/16/2021,1.41E-06,1.41E-06,1.41E-06,1.41E-06,1.41E-06,1.41E-06
1/17/2021,1.52E-06,1.52E-06,1.52E-06,1.52E-06,1.52E-06,1.52E-06
1/18/2021,1.57E-06,1.57E-06,1.57E-06,1.57E-06,1.57E-06,1.57E-06
1/19/2021,1.35E-06,1.35E-06,1.35E-06,1.35E-06,1.35E-06,1.35E-06
1/20/2021,1.21E-06,1.21E-06,1.21E-06,1.21E-06,1.21E-06,1.21E-06
1/21/2021,1.40E-06,1.40E-06,1.40E-06,1.40E-06,1.40E-06,1.40E-06
1/22/2021,1.51E-06,1.51E-06,1.51E-06,1.51E-06,1.51E-06,1.51E-06
1/23/2021,1.58E-06,1.58E-06,1.58E-06,1.58E-06,1.58E-06,1.58E-06
1/24/2021,1.61E-06,1.61E-06,1.61E-06,1.61E-06,1.61E-06,1.61E-06
1/25/2021,1.62E-06,1.62E-06,1.62E-06,1.62E-06,1.62E-06,1.62E-06
1/26/2021,1.32E-06,1.32E-06,1.32E-06,1.32E-06,1.32E-06,1.32E-06
1/27/2021,1.08E-06,1.08E-06,1.08E-06,1.08E-06,1.08E-06,1.08E-06
1/28/2021,7.35E-03,7.35E-03,7.35E-03,7.35E-03,7.35E-03,7.35E-03
1/29/2021,2.72E-03,2.72E-03,2.72E-03,2.72E-03,2.72E-03,2.72E-03
1/30/2021,9.85E-04,9.85E-04,9.85E-04,9.85E-04,9.85E-04,9.85E-04
1/31/2021,4.55E-04,4.55E-04,4.55E-04,4.55E-04,4.55E-04,4.55E-04
2/1/2021,2.08E-04,2.08E-04,2.08E-04,2.08E-04,2.08E-04,2.08E-04
2/2/2021,1.06E-04,1.06E-04,1.06E-04,1.06E-04,1.06E-04,1.06E-04
2/3/2021,2.29E-02,2.29E-02,2.29E-02,2.29E-02,2.29E-02,2.29E-02
2/4/2021,1.40E-02,1.40E-02,1.40E-02,1.40E-02,1.40E-02,1.40E-02
2/5/2021,4.03E-03,4.03E-03,4.03E-03,4.03E-03,4.03E-03,4.03E-03
2/6/2021,1.52E-03,1.52E-03,1.52E-03,1.52E-03,1.52E-03,1.52E-03
2/7/2021,6.22E-04,6.22E-04,6.22E-04,6.22E-04,6.22E-04,6.22E-04
2/8/2021,2.66E-04,2.66E-04,2.66E-04,2.66E-04,2.66E-04,2.66E-04
2/9/2021,1.28E-04,1.28E-04,1.28E-04,1.28E-04,1.28E-04,1.28E-04
2/10/2021,5.80E-05,5.80E-05,5.80E-05,5.80E-05,5.80E-05,5.80E-05
2/11/2021,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05,3.00E-05
2/12/2021,1.44E-05,1.44E-05,1.44E-05,1.44E-05,1.44E-05,1.44E-05
2/13/2021,8.39E-06,8.39E-06,8.39E-06,8.39E-06,8.39E-06,8.39E-06
