Date,Value
11/07/2018,2.894E-07
12/07/2018,2.499E-07
13/07/2018,6.363E-09
14/07/2018,3.291E-07
15/07/2018,1.135E-07
16/07/2018,7.126E-08
17/07/2018,0.003449
18/07/2018,0.0002023
19/07/2018,1.53E-05
20/07/2018,1.915E-06
21/07/2018,0
22/07/2018,0.001702
23/07/2018,0.0008262
24/07/2018,6.714E-05
25/07/2018,0.004577
26/07/2018,0.0002347
27/07/2018,1.249E-05
28/07/2018,8.713E-07
29/07/2018,9.18E-08
30/07/2018,2.089E-08
31/07/2018,9.808E-09
01/08/2018,1.028E-08
02/08/2018,0
03/08/2018,0
04/08/2018,0
05/08/2018,0
06/08/2018,0
07/08/2018,0
08/08/2018,1.172E-08
09/08/2018,0
10/08/2018,0
11/08/2018,0
12/08/2018,0
13/08/2018,9.54E-09
14/08/2018,3.675E-09
15/08/2018,5.946E-09
16/08/2018,8.882E-09
17/08/2018,1.002E-09
18/08/2018,0.002694
19/08/2018,0.0005067
20/08/2018,4.062E-05
21/08/2018,3.834E-06
22/08/2018,2.64E-07
23/08/2018,2.239E-08
24/08/2018,1.032E-08
25/08/2018,1.183E-08
26/08/2018,1.102E-08
27/08/2018,5.449E-09
28/08/2018,2.722E-09
29/08/2018,1.552E-08
30/08/2018,2.993E-08
31/08/2018,0
01/09/2018,0
02/09/2018,0
03/09/2018,0
04/09/2018,0
05/09/2018,0
06/09/2018,0
07/09/2018,0
08/09/2018,0
09/09/2018,9.385E-09
10/09/2018,0.06495
11/09/2018,0.05265
12/09/2018,0.004242
13/09/2018,0.0002576
14/09/2018,1.848E-05
15/09/2018,1.584E-06
16/09/2018,1.604E-07
17/09/2018,2.753E-08
18/09/2018,1.81E-08
19/09/2018,2.355E-08
20/09/2018,2.959E-08
21/09/2018,3.897E-08
22/09/2018,4.089E-08
23/09/2018,4.861E-08
24/09/2018,4.929E-08
25/09/2018,3.664E-08
26/09/2018,1.353E-08
27/09/2018,9.705E-09
28/09/2018,5.987E-09
29/09/2018,7.564E-09
30/09/2018,1.159E-08
01/10/2018,1.632E-08
02/10/2018,0.0111
03/10/2018,0.0006176
04/10/2018,3.129E-05
05/10/2018,1.447E-06
06/10/2018,0.02522
07/10/2018,0.003633
08/10/2018,0.0001808
09/10/2018,9.218E-06
10/10/2018,4.854E-07
11/10/2018,5.997E-07
12/10/2018,5.496E-07
13/10/2018,1.236E-06
14/10/2018,1.153E-06
15/10/2018,1.031E-06
16/10/2018,9.222E-07
17/10/2018,8.206E-07
18/10/2018,7.26E-07
19/10/2018,6.415E-07
20/10/2018,1.867E-06
21/10/2018,2.714E-06
22/10/2018,1.824E-06
23/10/2018,1.552E-06
24/10/2018,1.354E-06
25/10/2018,1.186E-06
26/10/2018,1.036E-06
27/10/2018,0.004206
28/10/2018,0.0002474
29/10/2018,1.425E-05
30/10/2018,2.758E-06
31/10/2018,0.0002503
01/11/2018,0.007792
02/11/2018,0.0004393
03/11/2018,2.15E-05
04/11/2018,4.331E-06
05/11/2018,4.484E-06
06/11/2018,5.534E-06
07/11/2018,4.348E-06
08/11/2018,3.297E-06
09/11/2018,4.197E-06
10/11/2018,3.123E-06
11/11/2018,2.241E-06
12/11/2018,2.15E-06
13/11/2018,3.009E-06
14/11/2018,2.135E-06
15/11/2018,3.01E-06
16/11/2018,3.713E-06
17/11/2018,0.03889
18/11/2018,0.05917
19/11/2018,0.01025
20/11/2018,0.005354
21/11/2018,0.003477
22/11/2018,0.002289
23/11/2018,0.001498
24/11/2018,0.04331
25/11/2018,0.01953
26/11/2018,0.006704
27/11/2018,0.003033
28/11/2018,0.001955
29/11/2018,0.001615
30/11/2018,0.0009448
01/12/2018,0.0006127
02/12/2018,0.01161
03/12/2018,0.0008884
04/12/2018,0.0002349
05/12/2018,0.0001602
06/12/2018,0.0001129
07/12/2018,7.19E-05
08/12/2018,4.722E-05
09/12/2018,2.987E-05
10/12/2018,1.897E-05
11/12/2018,1.212E-05
12/12/2018,1.028E-05
13/12/2018,8.722E-05
14/12/2018,4.185E-05
15/12/2018,3.132E-05
16/12/2018,0.08832
17/12/2018,0.06606
18/12/2018,0.05069
19/12/2018,0.01395
20/12/2018,0.009515
21/12/2018,0.1427
22/12/2018,0.06536
23/12/2018,0.0586
24/12/2018,0.01362
25/12/2018,0.007717
26/12/2018,0.004906
27/12/2018,0.003186
28/12/2018,0.002492
29/12/2018,0.001577
30/12/2018,0.0009902
31/12/2018,0.001645
01/01/2019,0.03745
02/01/2019,0.06877
03/01/2019,0.023
04/01/2019,0.00275
05/01/2019,0.001082
06/01/2019,0.0006334
07/01/2019,0.0004425
08/01/2019,0.0598
09/01/2019,0.04318
10/01/2019,0.03474
11/01/2019,0.009548
12/01/2019,0.005381
13/01/2019,0.00347
14/01/2019,0.002144
15/01/2019,0.001325
16/01/2019,0.0008238
17/01/2019,0.0005864
18/01/2019,0.0004067
19/01/2019,0.0002995
20/01/2019,0.0002252
